date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,sqft_living15,view_0,view_1,view_2,view_3,view_4,condition_1,condition_2,condition_3,condition_4,condition_5,age_of_house
2014,13.165422866864775,2.0,2.25,7.495541943884256,9.062188330952324,1.0,2.0794415416798357,7.215239978730097,20.97617696340303,1980,0,98033,7.7706452341291765,1,0,0,0,0,0,0,0,1,0,34
2015,13.435713196604688,2.0,2.5,7.824046010856292,9.040026434306505,2.0,2.0794415416798357,7.824046010856292,0.0,1988,0,98052,7.549609165154532,1,0,0,0,0,0,0,0,1,0,27
2015,13.878954730520809,1.7320508075688772,2.25,7.989560449333865,8.886270902072013,1.0,2.0794415416798357,7.326465613840322,37.815340802378074,1983,0,98136,7.6638772587034705,0,0,1,0,0,0,0,1,0,0,32
2015,13.32318933354019,1.0,1.0,7.570443252057374,8.748304912379623,1.0,2.0794415416798357,7.570443252057374,0.0,1963,0,98116,7.847762537473608,0,0,0,1,0,0,0,1,0,0,52
2014,12.765688433465597,1.4142135623730951,1.0,7.154615356913663,8.565983355585669,1.0,1.9459101490553132,7.038783541388542,11.832159566199232,1942,0,98126,6.956545443151569,1,0,0,0,0,0,0,0,1,0,72
2015,13.703461054155651,2.0,2.5,8.242756345714477,10.00011504611972,2.0,2.1972245773362196,8.242756345714477,0.0,1993,0,98053,8.061486866871327,1,0,0,0,0,0,0,1,0,0,22
2014,12.948009990259552,1.4142135623730951,1.0,6.835184586147301,8.588210678651517,1.0,1.9459101490553132,6.835184586147301,0.0,1953,0,98115,7.478734825567875,1,0,0,0,0,0,0,0,1,0,61
2014,12.89921982609012,2.23606797749979,2.0,7.5652752818989315,9.18471482433721,1.0,1.9459101490553132,6.927557906278317,30.166206257996713,1962,0,98028,7.620705086838262,1,0,0,0,0,0,0,0,1,0,52
2014,13.422467969854667,1.7320508075688772,3.0,7.9996785794994505,10.239959789157341,1.0,2.302585092994046,7.506591780070841,34.058772731852805,1981,0,98052,7.851661177889265,1,0,0,0,0,0,0,1,0,0,33
2014,12.962194625251508,2.0,2.5,7.937374696163295,9.047115310873217,2.0,2.0794415416798357,7.937374696163295,0.0,2004,0,98038,8.226840890408578,1,0,0,0,0,0,0,1,0,0,10
2014,13.527828485512494,2.0,2.25,8.06777619577889,9.358501722956703,2.0,2.302585092994046,7.7406644019172415,29.832867780352597,1984,0,98074,8.003028666384733,1,0,0,0,0,0,0,1,0,0,30
2014,12.815838217151068,1.7320508075688772,1.75,7.444248649496705,9.287301413112312,1.0,1.9459101490553132,7.444248649496705,0.0,1958,0,98028,7.5443321080536885,1,0,0,0,0,0,0,0,1,0,56
2015,12.742566016044742,1.7320508075688772,1.0,7.590852123688581,8.771835409789817,1.0,1.791759469228055,7.02108396428914,29.32575659723036,1950,0,98106,7.07326971745971,1,0,0,0,0,0,0,0,1,0,65
2014,13.458835614025542,1.7320508075688772,1.75,7.554858521040676,8.476371196895983,1.0,1.9459101490553132,6.984716320118266,28.809720581775867,1959,0,98103,7.4673710669175595,1,0,0,0,0,0,0,1,0,0,55
2014,13.651519957855044,2.449489742783178,3.75,8.058327306580958,8.517193191416238,2.0,2.0794415416798357,8.058327306580958,0.0,1989,0,98107,7.461640392208575,1,0,0,0,0,0,0,1,0,0,25
2015,13.487006490992238,1.7320508075688772,2.0,7.371489295214277,8.556413904569519,1.0,1.9459101490553132,7.1853870155804165,16.431676725154983,1939,0,98103,7.3901814282264295,1,0,0,0,0,0,0,1,0,0,76
2014,13.17115354157376,2.0,2.25,7.5443321080536885,9.053569596026234,1.0,2.0794415416798357,7.5443321080536885,0.0,1967,0,98008,7.570443252057374,1,0,0,0,0,0,0,1,0,0,47
2015,12.89395599641502,1.7320508075688772,2.75,7.824046010856292,10.470078954207976,1.0,1.9459101490553132,7.365180126021013,30.331501776206203,2000,0,98042,7.630461261783627,1,0,0,0,0,0,0,1,0,0,15
2014,12.911642346088676,1.7320508075688772,2.0,7.461640392208575,9.798127036878302,1.0,1.9459101490553132,7.114769448366463,22.58317958127243,1989,0,98028,7.461640392208575,1,0,0,0,0,0,0,1,0,0,25
2015,12.881055855462447,1.7320508075688772,2.0,6.984716320118266,9.380589347535867,1.0,1.9459101490553132,6.984716320118266,0.0,1986,0,98033,7.106606137727303,1,0,0,0,0,0,0,0,0,1,29
2015,12.886638512234486,1.7320508075688772,1.5,7.455876687491824,8.961879012677683,1.0,1.9459101490553132,7.1929342212158,20.0,1958,0,98133,7.484368643286131,1,0,0,0,0,0,0,1,0,0,57
2014,12.736700896592344,1.7320508075688772,2.5,7.8160138391590275,8.718009330846357,2.0,1.9459101490553132,7.8160138391590275,0.0,2004,0,98058,8.077136638538454,1,0,0,0,0,0,0,1,0,0,10
2014,13.086736199761178,1.7320508075688772,2.25,7.27931883541462,7.275864600546533,2.0,1.9459101490553132,6.887552571664617,21.6794833886788,2005,0,98122,7.31986492980897,1,0,0,0,0,0,0,1,0,0,9
2014,13.60787119318603,2.0,2.5,7.919356190660617,9.226115291091546,2.0,2.302585092994046,7.919356190660617,0.0,1991,0,98006,8.058327306580958,1,0,0,0,0,0,0,1,0,0,23
2014,13.017002861746503,1.7320508075688772,2.5,7.944492163932159,9.23092700558457,1.0,2.0794415416798357,7.251344983372214,37.54996671103717,1954,0,98028,7.3395376954076745,0,1,0,0,0,0,0,0,1,0,60
2014,12.894207284266574,1.7320508075688772,1.75,7.512071245835466,10.220776969740568,1.0,1.9459101490553132,7.512071245835466,0.0,1954,0,98028,7.528331766707247,1,0,0,0,0,0,0,1,0,0,60
2015,13.8878312195439,1.4142135623730951,3.25,7.346010209913293,7.4770384723196965,3.0,2.0794415416798357,7.346010209913293,0.0,2006,0,98075,7.904703913873747,0,0,0,1,0,0,0,1,0,0,9
2014,13.199324418540456,1.4142135623730951,2.0,7.402451520818244,8.013343181386672,1.0,1.9459101490553132,6.733401891837359,28.284271247461902,1959,0,98107,7.484368643286131,0,0,1,0,0,0,0,1,0,0,55
2014,12.524526376648708,2.0,2.0,7.450079569807499,8.607399459302387,1.0,1.791759469228055,6.756932389247553,29.32575659723036,1923,0,98118,7.450079569807499,1,0,0,0,0,0,0,1,0,0,91
2014,13.567049198665774,2.23606797749979,2.0,7.965545573129992,9.392661928770137,2.0,2.0794415416798357,7.965545573129992,0.0,1921,0,98144,7.450079569807499,1,0,0,0,0,0,0,1,0,0,93
2014,12.323855681186558,1.7320508075688772,1.5,7.106606137727303,9.029417836095936,1.5,1.9459101490553132,7.106606137727303,0.0,1931,0,98178,7.539027055823995,1,0,0,0,0,0,0,1,0,0,83
2014,13.128434908300957,1.7320508075688772,3.0,7.352441100243583,7.718685495198466,2.0,2.1972245773362196,7.352441100243583,0.0,2009,0,98103,7.383989457978509,1,0,0,0,0,0,0,1,0,0,5
2014,12.425208175446844,1.4142135623730951,2.0,6.993932975223189,7.213031659834869,2.0,1.9459101490553132,6.993932975223189,0.0,1990,0,98028,6.982862751468942,1,0,0,0,0,0,0,1,0,0,24
2014,13.253303916664924,2.0,1.0,7.038783541388542,8.68946441235669,1.0,1.9459101490553132,7.038783541388542,0.0,1916,0,98103,7.396335293800808,0,0,1,0,0,0,0,1,0,0,98
2015,13.017002861746503,1.4142135623730951,2.25,6.946975992135418,7.227662498728654,2.0,2.0794415416798357,6.946975992135418,0.0,2003,0,98105,7.142036574706803,1,0,0,0,0,0,0,1,0,0,12
2014,13.910366088976954,2.0,2.0,7.855544677915663,8.699514748210191,1.0,2.1972245773362196,7.170119543449628,35.77708763999664,1950,0,98199,7.7406644019172415,1,0,0,0,0,0,0,0,0,1,64
2014,13.458835614025542,2.0,2.5,7.745002803515839,8.180320874773685,1.5,1.9459101490553132,7.306531398939505,28.635642126552707,1927,2014,98103,7.365180126021013,1,0,0,0,0,0,0,1,0,0,87
2014,13.025852477023484,1.7320508075688772,2.5,7.371489295214277,8.317277766221235,2.0,1.9459101490553132,7.371489295214277,0.0,1991,0,98122,7.570443252057374,1,0,0,0,0,0,0,1,0,0,23
2015,13.226723392728571,1.7320508075688772,1.75,7.146772179452637,9.12369256525051,1.0,1.9459101490553132,7.146772179452637,0.0,1969,0,98052,7.438383530044307,1,0,0,0,0,0,0,1,0,0,46
2015,12.273731294003989,1.7320508075688772,1.5,7.122866658599083,8.556413904569519,1.0,1.791759469228055,7.122866658599083,0.0,1970,0,98042,6.966024187106113,1,0,0,0,0,0,0,0,0,1,45
2014,13.287877815881902,1.7320508075688772,2.5,7.700747794511798,9.06207235530708,2.0,2.0794415416798357,7.700747794511798,0.0,1988,0,98029,7.757906208351747,1,0,0,0,0,0,0,1,0,0,26
2014,13.038764353528014,1.7320508075688772,1.75,7.757906208351747,10.855840167555305,1.5,2.0794415416798357,7.31986492980897,28.809720581775867,1978,0,98027,7.630461261783627,1,0,0,0,0,0,0,1,0,0,36
2015,12.230765258120545,1.7320508075688772,1.5,7.258412150595307,8.517193191416238,1.0,1.9459101490553132,6.824373670043086,22.360679774997898,1987,0,98198,7.24422751560335,1,0,0,0,0,0,0,1,0,0,28
2015,12.873902018105829,1.7320508075688772,1.75,7.265429723253953,9.19593714166544,1.0,1.9459101490553132,7.038783541388542,17.029386365926403,1980,0,98045,7.177782416195197,0,0,1,0,0,0,0,0,1,0,35
2014,13.785566681591202,1.7320508075688772,2.75,7.8119734296220225,9.22276289197474,2.0,2.0794415416798357,7.8119734296220225,0.0,1960,2012,98040,7.736307096548285,1,0,0,0,0,0,0,1,0,0,54
2015,13.579788224443204,1.7320508075688772,2.5,7.779048644925556,9.621389858378247,2.0,2.0794415416798357,7.779048644925556,0.0,2000,0,98010,7.52294091807237,1,0,0,0,0,0,0,1,0,0,15
2014,12.676076274775909,1.7320508075688772,1.0,7.02108396428914,9.266342562091468,1.0,1.9459101490553132,7.02108396428914,0.0,1969,0,98077,7.170119543449628,1,0,0,0,0,0,0,0,1,0,45
2014,13.222208712374044,1.7320508075688772,2.25,7.90100705199242,8.300280189852664,2.0,2.0794415416798357,7.473069088032197,30.659419433511783,1907,0,98122,7.365180126021013,1,0,0,0,0,0,0,0,1,0,107
2014,13.864300722133706,1.7320508075688772,3.0,8.157657015196472,8.411832675758411,2.5,2.1972245773362196,8.061486866871327,17.88854381999832,1924,0,98102,7.951559331155252,1,0,0,0,0,0,0,1,0,0,90
2014,12.345834587905333,1.7320508075688772,1.0,7.402451520818244,8.880029117468442,1.0,1.9459101490553132,7.402451520818244,0.0,1966,0,98058,7.200424892944957,1,0,0,0,0,0,0,1,0,0,48
2014,13.42984807715229,1.7320508075688772,1.75,7.3901814282264295,8.612503371220562,1.0,1.9459101490553132,7.01211529430638,22.58317958127243,1950,0,98112,7.649692623711514,1,0,0,0,0,0,0,1,0,0,64
2014,13.800396920154226,1.7320508075688772,1.75,7.4205789054108005,8.594154232552366,2.0,2.0794415416798357,7.4205789054108005,0.0,1912,0,98112,7.649692623711514,1,0,0,0,0,0,0,0,0,1,102
2014,12.834681304952548,2.0,2.5,7.533693709848633,8.918784137975802,2.0,2.0794415416798357,7.533693709848633,0.0,1990,0,98055,7.61085279039525,1,0,0,0,0,0,0,1,0,0,24
2015,12.973863369085885,1.4142135623730951,1.5,7.170119543449628,8.294049640102028,1.5,1.791759469228055,7.170119543449628,0.0,1900,0,98144,7.299797366758161,1,0,0,0,0,0,0,0,1,0,115
2014,13.045482333068371,1.7320508075688772,2.5,7.691656822810547,9.7473014693468,2.0,2.0794415416798357,7.691656822810547,0.0,1991,0,98019,7.783224016336037,1,0,0,0,0,0,0,1,0,0,23
2014,12.765688433465597,1.7320508075688772,1.75,7.1853870155804165,9.259130536145614,1.0,1.9459101490553132,7.1853870155804165,0.0,1966,0,98034,7.177782416195197,1,0,0,0,0,0,0,1,0,0,48
2015,13.091904169919621,1.7320508075688772,1.0,7.1308988302963465,8.881836305004146,1.0,1.9459101490553132,7.1308988302963465,0.0,1964,0,98008,7.265429723253953,1,0,0,0,0,0,0,1,0,0,51
2014,12.779873068457553,2.0,1.75,7.620705086838262,9.615805480084347,1.0,1.9459101490553132,7.215239978730097,26.076809620810597,1967,0,98092,7.745002803515839,1,0,0,0,0,0,0,0,1,0,47
2015,13.310501319519723,1.7320508075688772,1.75,7.668561108015897,8.892886141190731,1.0,1.9459101490553132,6.975413927455952,32.71085446759225,1910,0,98117,7.731930721948486,1,0,0,0,0,0,0,1,0,0,105
2014,13.664687668229691,2.23606797749979,1.75,7.828038032125829,8.699514748210191,1.5,2.0794415416798357,7.605890001053122,22.360679774997898,1920,0,98144,7.7142311448490855,1,0,0,0,0,0,0,0,0,1,94
2015,12.467956025160314,2.23606797749979,2.5,7.696212639346407,8.740336742730447,2.0,1.9459101490553132,7.696212639346407,0.0,1996,0,98038,7.52294091807237,1,0,0,0,0,0,0,1,0,0,19
2014,13.437174117244362,2.0,2.5,7.682482446534506,9.068776807654396,1.0,1.9459101490553132,7.106606137727303,30.822070014844883,1959,0,98004,7.605890001053122,1,0,0,0,0,0,0,1,0,0,55
2014,12.854483932248728,2.0,2.5,7.9996785794994505,9.080914824535725,2.0,2.0794415416798357,7.9996785794994505,0.0,2003,0,98038,7.9996785794994505,1,0,0,0,0,0,0,1,0,0,11
2015,13.102160670086809,1.7320508075688772,1.0,7.07326971745971,7.718685495198466,1.5,1.9459101490553132,7.07326971745971,0.0,1902,0,98117,7.1853870155804165,1,0,0,0,0,0,0,1,0,0,113
2015,12.341477282536376,1.7320508075688772,2.0,7.3395376954076745,8.699514748210191,1.0,1.791759469228055,7.3395376954076745,0.0,1953,0,98155,7.306531398939505,1,0,0,0,0,0,0,0,1,0,62
2015,12.971540487669746,1.7320508075688772,2.0,7.3395376954076745,8.699514748210191,1.0,1.791759469228055,7.3395376954076745,0.0,1953,0,98155,7.306531398939505,1,0,0,0,0,0,0,0,1,0,62
2014,13.270783382522602,2.23606797749979,2.5,8.04237800517328,9.666688690398917,1.0,2.0794415416798357,7.450079569807499,37.282703764614496,1974,0,98052,7.843848638152472,1,0,0,0,0,0,0,1,0,0,40
2014,13.142166004700508,1.7320508075688772,1.75,7.222566018822171,8.809862805379057,1.0,2.0794415416798357,7.222566018822171,0.0,1940,2012,98117,7.07326971745971,1,0,0,0,0,0,0,1,0,0,74
2014,13.102140261715295,2.23606797749979,2.25,7.799753318287247,9.944053514282789,1.5,2.0794415416798357,7.799753318287247,0.0,1975,0,98042,7.8898337513942955,1,0,0,0,0,0,0,0,1,0,39
2014,12.994530005894443,1.7320508075688772,2.25,7.473069088032197,7.495541943884256,2.0,1.9459101490553132,7.1929342212158,20.73644135332772,1983,0,98199,7.047517221357296,1,0,0,0,0,0,0,1,0,0,31
2015,13.081437210791684,1.7320508075688772,2.5,7.940939762327791,8.51398806046729,1.0,2.1972245773362196,7.4673710669175595,32.55764119219941,2006,0,98055,7.940939762327791,1,0,0,0,0,0,0,1,0,0,9
2014,13.599839021488766,2.0,2.5,7.824046010856292,12.237929775465833,1.0,2.302585092994046,7.824046010856292,0.0,1997,0,98053,8.210668031162976,1,0,0,0,0,0,0,1,0,0,17
2014,13.681979165339751,2.0,2.5,8.077136638538454,10.025174070792728,2.0,2.302585092994046,8.077136638538454,0.0,1996,0,98077,8.077136638538454,1,0,0,0,0,0,0,1,0,0,18
2014,13.474146375262633,1.7320508075688772,2.5,7.965545573129992,10.51379645478707,2.0,2.302585092994046,7.965545573129992,0.0,1992,0,98077,8.06777619577889,1,0,0,0,0,0,0,1,0,0,22
2015,13.244581010128577,1.7320508075688772,2.5,7.90100705199242,8.705662478796427,2.0,2.0794415416798357,7.90100705199242,0.0,2004,0,98065,7.9157131993821155,1,0,0,0,0,0,0,1,0,0,11
2015,12.793856532650658,2.23606797749979,3.0,7.893572073504902,9.172015257654515,2.0,1.9459101490553132,7.533693709848633,28.460498941515414,1995,0,98010,7.528331766707247,1,0,0,0,0,0,0,1,0,0,20
2015,13.345506928718539,1.7320508075688772,1.75,7.484368643286131,8.411832675758411,1.0,1.9459101490553132,6.824373670043086,29.32575659723036,1922,0,98117,7.215239978730097,1,0,0,0,0,0,0,0,1,0,93
2014,12.765545566117686,1.7320508075688772,2.5,7.7142311448490855,8.931287626222456,2.0,2.0794415416798357,7.7142311448490855,0.0,1999,0,98003,7.691656822810547,1,0,0,0,0,0,0,1,0,0,15
2014,12.936033799212835,2.0,2.0,7.383989457978509,9.169518377455928,1.0,1.9459101490553132,7.383989457978509,0.0,1967,0,98056,7.27931883541462,1,0,0,0,0,0,0,0,0,1,47
2014,12.983101310070822,1.4142135623730951,2.0,7.272398392570047,7.064759027791802,2.0,2.1972245773362196,6.866933284461882,21.908902300206645,2004,0,98116,7.272398392570047,1,0,0,0,0,0,0,1,0,0,10
2014,12.323855681186558,1.7320508075688772,1.75,7.346010209913293,9.111624399037025,2.0,1.9459101490553132,7.346010209913293,0.0,1948,1979,98146,6.984716320118266,1,0,0,0,0,0,0,1,0,0,66
2014,13.554145793829866,1.7320508075688772,1.75,7.450079569807499,8.517193191416238,1.0,2.1972245773362196,7.450079569807499,0.0,1954,2014,98122,7.659171367666058,1,0,0,0,0,0,0,1,0,0,60
2015,12.736700896592344,1.7320508075688772,1.75,7.461640392208575,9.287301413112312,1.0,1.9459101490553132,7.461640392208575,0.0,1959,0,98133,7.501082124259871,1,0,0,0,0,0,0,1,0,0,56
2015,13.779883380321124,2.23606797749979,2.75,8.09559870137819,9.447229025082065,1.0,2.1972245773362196,7.6255950721324535,35.07135583350036,1981,0,98006,8.026170194946426,1,0,0,0,0,0,0,0,1,0,34
2015,13.410545324897761,1.7320508075688772,2.75,7.703459047867175,10.348654027495844,1.0,2.1972245773362196,7.703459047867175,0.0,1968,2005,98092,7.703459047867175,1,0,0,0,0,0,0,1,0,0,47
2014,12.429216196844383,1.0,1.0,7.003065458786462,8.38320455141292,1.0,1.791759469228055,6.709304340258298,16.73320053068151,1947,0,98166,7.003065458786462,1,0,0,0,0,0,1,0,0,0,67
2014,12.89418215832278,1.7320508075688772,1.0,7.07326971745971,9.381095292398673,1.0,1.9459101490553132,7.07326971745971,0.0,1948,0,98177,7.3395376954076745,1,0,0,0,0,0,0,0,1,0,66
2014,13.190022025878143,1.7320508075688772,1.75,7.61085279039525,9.213435576883485,1.0,1.9459101490553132,7.222566018822171,25.495097567963924,1952,0,98155,7.313220387090301,1,0,0,0,0,0,0,0,0,1,62
2014,12.491063600170463,1.7320508075688772,1.5,7.047517221357296,9.041921720351219,1.0,1.791759469228055,7.047517221357296,0.0,1951,0,98178,7.05617528410041,1,0,0,0,0,0,0,0,1,0,63
2014,12.460714863903755,1.7320508075688772,1.75,7.644919344958857,8.917444732471514,1.0,1.791759469228055,7.090076835776092,29.832867780352597,1986,0,98030,7.258412150595307,1,0,0,0,0,0,0,1,0,0,28
2014,13.133303317442664,1.7320508075688772,2.5,7.170119543449628,7.079184394609668,3.0,2.0794415416798357,7.170119543449628,0.0,2005,0,98107,7.1853870155804165,1,0,0,0,0,0,0,1,0,0,9
2014,13.028052697933088,2.23606797749979,2.5,7.7142311448490855,8.958025443361693,1.0,1.9459101490553132,7.200424892944957,30.0,1978,0,98034,7.506591780070841,1,0,0,0,0,0,0,1,0,0,36
2014,14.11413257045439,2.23606797749979,3.25,8.17188200612782,8.694669696546992,1.0,2.302585092994046,7.600902459542082,39.242833740697165,2005,0,98033,7.944492163932159,0,0,1,0,0,0,0,1,0,0,9
2015,13.304684934198283,2.0,2.25,7.951559331155252,10.364702675748784,1.0,2.0794415416798357,7.484368643286131,32.55764119219941,1958,0,98177,7.736307096548285,1,0,0,0,0,0,0,1,0,0,57
2015,12.706241689107635,2.0,2.5,7.640123172695364,8.860357273327022,2.0,2.0794415416798357,7.640123172695364,0.0,1996,0,98092,7.855544677915663,1,0,0,0,0,0,0,1,0,0,19
2015,12.310432660854417,1.4142135623730951,1.0,7.346010209913293,10.55708796679324,1.0,1.791759469228055,7.346010209913293,0.0,1947,0,98055,7.080026499922591,1,0,0,0,0,0,0,1,0,0,68
2015,13.017002861746503,2.0,2.5,7.549609165154532,9.131297164635729,1.0,1.9459101490553132,7.549609165154532,0.0,1962,0,98007,7.620705086838262,1,0,0,0,0,0,0,1,0,0,53
2014,13.766320313773502,1.7320508075688772,3.5,7.9229859587111955,8.411832675758411,2.0,2.1972245773362196,7.659171367666058,25.298221281347036,2004,0,98119,7.575584651557793,1,0,0,0,0,0,0,1,0,0,10
2014,13.345506928718539,2.0,2.0,7.251344983372214,8.40737832540903,1.5,2.0794415416798357,7.251344983372214,0.0,1927,0,98109,7.122866658599083,1,0,0,0,0,0,0,1,0,0,87
2015,12.331823850835734,1.4142135623730951,1.0,7.122866658599083,9.340754410698116,1.0,1.9459101490553132,7.122866658599083,0.0,1960,0,98030,7.414572881350589,1,0,0,0,0,0,0,0,1,0,55
2014,14.001990124906893,2.23606797749979,4.25,8.393894975071744,9.510222717509283,2.0,2.3978952727983707,8.163371316459912,30.166206257996713,2000,0,98059,8.347590407030058,1,0,0,0,0,0,0,1,0,0,14
2014,12.765688433465597,2.0,2.75,8.128585200374497,9.689861069913759,1.0,1.9459101490553132,7.585788821732034,37.68288736283355,1961,0,98031,7.835974581721566,1,0,0,0,0,0,0,0,1,0,53
2015,12.886641043883259,1.7320508075688772,1.75,7.24422751560335,9.064157861798101,1.0,1.9459101490553132,7.24422751560335,0.0,1962,0,98011,7.396335293800808,1,0,0,0,0,0,0,1,0,0,53
2014,12.560244459250788,2.23606797749979,3.0,7.6544432264701125,8.567886305731756,2.0,1.9459101490553132,7.4205789054108005,20.97617696340303,2002,0,98118,7.6544432264701125,1,0,0,0,0,0,0,1,0,0,12
2015,13.223113280504473,1.7320508075688772,1.0,7.177782416195197,9.805599051717003,1.0,1.9459101490553132,7.177782416195197,0.0,1948,0,98008,7.673223121121708,1,0,0,0,0,0,0,1,0,0,67
2015,12.445089546000673,1.7320508075688772,1.0,7.146772179452637,9.72913416539135,1.0,1.9459101490553132,7.146772179452637,0.0,1957,0,98188,7.438383530044307,1,0,0,0,0,0,0,0,1,0,58
2014,12.7603599767067,1.4142135623730951,1.5,7.630461261783627,9.294681520409934,1.0,1.791759469228055,7.081708586105575,29.49576240750525,1924,0,98106,7.265429723253953,1,0,0,0,0,0,0,1,0,0,90
2014,12.779732213467533,2.0,2.75,7.835974581721566,8.902455592206882,1.0,2.0794415416798357,7.154615356913663,35.35533905932738,1977,0,98023,7.731930721948486,1,0,0,0,0,0,0,0,0,1,37
2014,13.467370516475379,1.7320508075688772,2.75,7.549609165154532,8.764053269347762,1.0,1.9459101490553132,7.251344983372214,22.135943621178654,1942,0,98105,7.2078598714324755,1,0,0,0,0,0,0,0,0,1,72
2014,13.120361374733656,2.0,2.5,7.975908360165538,8.776321456449958,2.0,1.9459101490553132,7.975908360165538,0.0,2006,0,98065,7.749322464660356,1,0,0,0,0,0,0,1,0,0,8
2014,12.965709567358951,1.7320508075688772,1.5,7.549609165154532,10.673271647634778,1.5,1.9459101490553132,7.170119543449628,24.49489742783178,1971,0,98038,7.640123172695364,1,0,0,0,0,0,0,0,1,0,43
2015,12.992254692057308,2.23606797749979,3.5,7.965545573129992,9.210340371976184,2.0,2.0794415416798357,7.590852123688581,30.0,1991,0,98055,7.659171367666058,0,0,0,1,0,0,0,1,0,0,24
2014,13.208541073645382,2.0,2.5,7.944492163932159,10.165659490817816,2.0,2.1972245773362196,7.944492163932159,0.0,1998,0,98010,8.110727582974489,1,0,0,0,0,0,0,1,0,0,16
2014,13.643535293224463,1.7320508075688772,1.0,7.3901814282264295,8.470939806898775,1.5,1.9459101490553132,7.3901814282264295,0.0,1920,0,98103,7.539027055823995,1,0,0,0,0,0,0,1,0,0,94
2014,13.437174117244362,2.0,2.5,8.107720061910534,10.54647237790301,2.0,2.1972245773362196,8.107720061910534,0.0,1997,0,98053,8.061486866871327,1,0,0,0,0,0,0,1,0,0,17
2014,13.407542319637992,2.0,3.5,8.234830280442056,10.768063848723605,2.0,2.1972245773362196,8.234830280442056,0.0,2003,0,98010,8.125630988477065,1,0,0,0,0,0,0,1,0,0,11
2014,12.449018824140563,1.4142135623730951,1.0,7.090076835776092,9.104979856318357,1.0,1.791759469228055,7.090076835776092,0.0,1917,0,98198,7.414572881350589,0,0,1,0,0,0,0,0,0,1,97
2014,13.244581010128577,2.23606797749979,2.25,7.6638772587034705,8.38022733634308,1.0,2.0794415416798357,7.122866658599083,29.832867780352597,1959,0,98199,7.512071245835466,0,0,1,0,0,0,0,1,0,0,55
2015,12.520883385370206,2.23606797749979,1.75,7.575584651557793,9.073374516903025,1.0,1.9459101490553132,6.956545443151569,30.0,1962,0,98001,7.414572881350589,1,0,0,0,0,0,0,1,0,0,53
2014,12.468436909997665,1.7320508075688772,2.0,7.560080465021827,8.996528148090857,1.0,1.9459101490553132,7.31986492980897,20.248456731316587,1969,0,98023,7.560080465021827,1,0,0,0,0,0,0,0,1,0,45
2014,13.272506035834049,2.0,2.0,7.828038032125829,9.524786081697178,1.0,1.9459101490553132,7.154615356913663,35.07135583350036,1961,2001,98033,7.106606137727303,1,0,0,0,0,0,0,0,1,0,53
2014,13.345506928718539,1.7320508075688772,1.5,7.595889917718538,8.695841342843883,1.5,1.9459101490553132,7.595889917718538,0.0,1926,0,98198,7.649692623711514,0,0,0,0,1,0,0,0,1,0,88
2014,12.301382825334498,1.7320508075688772,1.0,7.114769448366463,9.181940897454485,1.0,1.9459101490553132,7.114769448366463,0.0,1969,0,98042,7.114769448366463,1,0,0,0,0,0,0,0,0,1,45
2014,13.547631112808673,1.7320508075688772,2.25,8.06777619577889,12.688764191652364,2.0,2.1972245773362196,8.06777619577889,0.0,1982,0,98024,8.06777619577889,0,0,1,0,0,0,0,1,0,0,32
2014,14.09692301740246,2.449489742783178,4.25,8.651724084373843,9.2314166975781,2.0,2.302585092994046,8.335671314792847,39.370039370059054,2004,0,98006,8.366370301681654,1,0,0,0,0,0,0,1,0,0,10
2015,13.458835614025542,2.8284271247461903,2.5,7.731930721948486,8.006367567650246,1.5,1.9459101490553132,7.098375638590786,32.71085446759225,1911,0,98105,7.383989457978509,1,0,0,0,0,0,0,1,0,0,104
2014,12.768541502448002,2.0,1.0,7.346010209913293,8.890135107818843,1.0,1.791759469228055,7.346010209913293,0.0,1959,0,98008,7.098375638590786,1,0,0,0,0,0,0,0,1,0,55
2014,12.932569975771658,1.7320508075688772,2.5,7.432483807917119,7.385851078125209,2.0,2.0794415416798357,7.047517221357296,23.2379000772445,2014,0,98029,7.432483807917119,1,0,0,0,0,0,0,1,0,0,0
2014,12.802158113246987,1.7320508075688772,3.25,7.409136443920128,7.483806687665835,2.0,2.0794415416798357,7.201170883281678,17.60681686165901,2008,0,98133,7.408530566894626,1,0,0,0,0,0,0,1,0,0,6
2015,13.428376406540833,2.0,1.75,7.723120092266331,10.627066940216276,1.0,2.0794415416798357,7.432483807917119,23.874672772626646,1962,0,98029,8.03268487596762,1,0,0,0,0,0,0,0,1,0,53
2014,13.06685066747407,1.4142135623730951,1.75,7.31986492980897,8.423980809694058,1.0,2.0794415416798357,7.31986492980897,0.0,2005,0,98053,7.402451520818244,1,0,0,0,0,0,0,1,0,0,9
2015,13.28088392401233,1.7320508075688772,2.0,7.306531398939505,8.91341571815747,1.0,1.9459101490553132,7.306531398939505,0.0,1966,0,98052,7.438383530044307,1,0,0,0,0,0,0,0,1,0,49
2014,12.911642346088676,2.0,2.5,7.705262474866325,8.445052513638554,2.0,1.9459101490553132,7.705262474866325,0.0,2001,0,98059,7.517520850603031,1,0,0,0,0,0,0,1,0,0,13
2015,13.38472764187182,1.7320508075688772,1.75,7.937374696163295,9.872306435052554,1.0,2.0794415416798357,7.24422751560335,37.416573867739416,1965,0,98198,8.0925452638913,0,0,0,0,1,0,0,1,0,0,50
